sample_id,sample_position,group_index,frame_index,base_candidate_kl,singleton_candidate_kl,singleton_kl_benefit,base_teacher_margin,singleton_teacher_margin,singleton_margin_benefit
vsi_question_2991,93,161,3,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,162,3,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,163,3,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,164,3,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,165,3,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,166,3,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,167,3,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,168,3,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,169,3,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,170,3,0.10105188190937042,0.07172636687755585,0.029325515031814575,0.25,0.375,0.125
vsi_question_2991,93,171,3,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,172,3,0.10105188190937042,0.04689878970384598,0.054153092205524445,0.25,0.5,0.25
vsi_question_2991,93,173,3,0.10105188190937042,0.055526770651340485,0.04552511125802994,0.25,0.25,0.0
vsi_question_2991,93,174,3,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,175,3,0.10105188190937042,0.06998267769813538,0.031069204211235046,0.25,0.25,0.0
vsi_question_2991,93,176,3,0.10105188190937042,0.09288032352924347,0.008171558380126953,0.25,0.25,0.0
vsi_question_2991,93,177,3,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,178,3,0.10105188190937042,0.09443434327840805,0.006617538630962372,0.25,-0.125,-0.375
vsi_question_2991,93,179,3,0.10105188190937042,0.07126931846141815,0.02978256344795227,0.25,0.25,0.0
vsi_question_2991,93,180,3,0.10105188190937042,0.07090228796005249,0.030149593949317932,0.25,0.375,0.125
vsi_question_2991,93,181,3,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,182,3,0.10105188190937042,0.11454027891159058,-0.013488397002220154,0.25,0.125,-0.125
vsi_question_2991,93,183,3,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,184,3,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,185,3,0.10105188190937042,0.07126931846141815,0.02978256344795227,0.25,0.25,0.0
vsi_question_2991,93,186,3,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,187,3,0.10105188190937042,0.1264577955007553,-0.025405913591384888,0.25,0.125,-0.125
vsi_question_2991,93,188,3,0.10105188190937042,0.08713681995868683,0.013915061950683594,0.25,-0.125,-0.375
vsi_question_2991,93,189,3,0.10105188190937042,0.11297746747732162,-0.011925585567951202,0.25,0.125,-0.125
vsi_question_2991,93,190,3,0.10105188190937042,0.1040632426738739,-0.003011360764503479,0.25,0.25,0.0
vsi_question_2991,93,191,3,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,192,3,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,193,3,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,194,3,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,195,3,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,196,4,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,197,4,0.10105188190937042,0.1040632426738739,-0.003011360764503479,0.25,0.25,0.0
vsi_question_2991,93,198,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,199,4,0.10105188190937042,0.08295029401779175,0.018101587891578674,0.25,0.25,0.0
vsi_question_2991,93,200,4,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,201,4,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,202,4,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,203,4,0.10105188190937042,0.06998267769813538,0.031069204211235046,0.25,0.25,0.0
vsi_question_2991,93,204,4,0.10105188190937042,0.12221923470497131,-0.02116735279560089,0.25,0.375,0.125
vsi_question_2991,93,205,4,0.10105188190937042,0.09258602559566498,0.008465856313705444,0.25,0.375,0.125
vsi_question_2991,93,206,4,0.10105188190937042,0.12614551186561584,-0.025093629956245422,0.25,0.0,-0.25
vsi_question_2991,93,207,4,0.10105188190937042,0.13240399956703186,-0.03135211765766144,0.25,0.25,0.0
vsi_question_2991,93,208,4,0.10105188190937042,0.0974886566400528,0.003563225269317627,0.25,0.375,0.125
vsi_question_2991,93,209,4,0.10105188190937042,0.15178829431533813,-0.05073641240596771,0.25,0.0,-0.25
vsi_question_2991,93,210,4,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,211,4,0.10105188190937042,0.12817835807800293,-0.027126476168632507,0.25,0.25,0.0
vsi_question_2991,93,212,4,0.10105188190937042,0.062172770500183105,0.03887911140918732,0.25,0.25,0.0
vsi_question_2991,93,213,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,214,4,0.10105188190937042,0.09258602559566498,0.008465856313705444,0.25,0.375,0.125
vsi_question_2991,93,215,4,0.10105188190937042,0.09258602559566498,0.008465856313705444,0.25,0.375,0.125
vsi_question_2991,93,216,4,0.10105188190937042,0.12614551186561584,-0.025093629956245422,0.25,0.0,-0.25
vsi_question_2991,93,217,4,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,218,4,0.10105188190937042,0.16145241260528564,-0.06040053069591522,0.25,0.125,-0.125
vsi_question_2991,93,219,4,0.10105188190937042,0.06582228094339371,0.035229600965976715,0.25,0.125,-0.125
vsi_question_2991,93,220,4,0.10105188190937042,0.09258602559566498,0.008465856313705444,0.25,0.375,0.125
vsi_question_2991,93,221,4,0.10105188190937042,0.10369893908500671,-0.0026470571756362915,0.25,0.25,0.0
vsi_question_2991,93,222,4,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,223,4,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,224,4,0.10105188190937042,0.1795712560415268,-0.07851937413215637,0.25,0.25,0.0
vsi_question_2991,93,225,4,0.10105188190937042,0.11892366409301758,-0.017871782183647156,0.25,0.25,0.0
vsi_question_2991,93,226,4,0.10105188190937042,0.1040632426738739,-0.003011360764503479,0.25,0.25,0.0
vsi_question_2991,93,227,4,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,228,4,0.10105188190937042,0.09258602559566498,0.008465856313705444,0.25,0.375,0.125
vsi_question_2991,93,229,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,230,4,0.10105188190937042,0.09258602559566498,0.008465856313705444,0.25,0.375,0.125
vsi_question_2991,93,231,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,232,4,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,233,4,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,234,4,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,235,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,236,4,0.10105188190937042,0.11358687281608582,-0.012534990906715393,0.25,0.25,0.0
vsi_question_2991,93,237,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,238,4,0.10105188190937042,0.08400832861661911,0.017043553292751312,0.25,0.375,0.125
vsi_question_2991,93,239,4,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,240,4,0.10105188190937042,0.07172636687755585,0.029325515031814575,0.25,0.375,0.125
vsi_question_2991,93,241,4,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,242,4,0.10105188190937042,0.11297746747732162,-0.011925585567951202,0.25,0.125,-0.125
vsi_question_2991,93,243,4,0.10105188190937042,0.07172636687755585,0.029325515031814575,0.25,0.375,0.125
vsi_question_2991,93,244,4,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,245,5,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,246,5,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,247,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,248,5,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,249,5,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,250,5,0.10105188190937042,0.11358687281608582,-0.012534990906715393,0.25,0.25,0.0
vsi_question_2991,93,251,5,0.10105188190937042,0.061306182295084,0.03974569961428642,0.25,0.375,0.125
vsi_question_2991,93,252,5,0.10105188190937042,0.11297746747732162,-0.011925585567951202,0.25,0.125,-0.125
vsi_question_2991,93,253,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,254,5,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,255,5,0.10105188190937042,0.07090228796005249,0.030149593949317932,0.25,0.375,0.125
vsi_question_2991,93,256,5,0.10105188190937042,0.07090228796005249,0.030149593949317932,0.25,0.375,0.125
vsi_question_2991,93,257,5,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,258,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,259,5,0.10105188190937042,0.11552837491035461,-0.014476493000984192,0.25,0.0,-0.25
vsi_question_2991,93,260,5,0.10105188190937042,0.0700131505727768,0.031038731336593628,0.25,0.5,0.25
vsi_question_2991,93,261,5,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,262,5,0.10105188190937042,0.11297746747732162,-0.011925585567951202,0.25,0.125,-0.125
vsi_question_2991,93,263,5,0.10105188190937042,0.11297746747732162,-0.011925585567951202,0.25,0.125,-0.125
vsi_question_2991,93,264,5,0.10105188190937042,0.10411985218524933,-0.0030679702758789062,0.25,0.125,-0.125
vsi_question_2991,93,265,5,0.10105188190937042,0.06998267769813538,0.031069204211235046,0.25,0.25,0.0
vsi_question_2991,93,266,5,0.10105188190937042,0.09097258001565933,0.01007930189371109,0.25,0.125,-0.125
vsi_question_2991,93,267,5,0.10105188190937042,0.039623603224754333,0.06142827868461609,0.25,0.375,0.125
vsi_question_2991,93,268,5,0.10105188190937042,0.10411985218524933,-0.0030679702758789062,0.25,0.125,-0.125
vsi_question_2991,93,269,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,270,5,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,271,5,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,272,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,273,5,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,274,5,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,275,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,276,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,277,5,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,278,5,0.10105188190937042,0.09165959805250168,0.009392283856868744,0.25,0.125,-0.125
vsi_question_2991,93,279,5,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,280,5,0.10105188190937042,0.04510360583662987,0.055948276072740555,0.25,0.625,0.375
vsi_question_2991,93,281,5,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,282,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,283,5,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,284,5,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,285,5,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,286,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,287,5,0.10105188190937042,0.13962583243846893,-0.03857395052909851,0.25,0.0,-0.25
vsi_question_2991,93,288,5,0.10105188190937042,0.09165959805250168,0.009392283856868744,0.25,0.125,-0.125
vsi_question_2991,93,289,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,290,5,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,291,5,0.10105188190937042,0.08107664436101913,0.019975237548351288,0.25,0.125,-0.125
vsi_question_2991,93,292,5,0.10105188190937042,0.045404672622680664,0.05564720928668976,0.25,0.375,0.125
vsi_question_2991,93,293,5,0.10105188190937042,0.02317699044942856,0.07787489145994186,0.25,0.5,0.25
vsi_question_2991,93,294,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,295,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,296,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,297,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,298,6,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,299,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,300,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,301,6,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,302,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,303,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,304,6,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,305,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,306,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,307,6,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,308,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,309,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,310,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,311,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,312,6,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,313,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,314,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,315,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,316,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,317,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,318,6,0.10105188190937042,0.08107664436101913,0.019975237548351288,0.25,0.125,-0.125
vsi_question_2991,93,319,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,320,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,321,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,322,6,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,323,6,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,324,6,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,325,6,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,326,6,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,327,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,328,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,329,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,330,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,331,6,0.10105188190937042,0.06998267769813538,0.031069204211235046,0.25,0.25,0.0
vsi_question_2991,93,332,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,333,6,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,334,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,335,6,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,336,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,337,6,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,338,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,339,6,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,340,6,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,341,6,0.10105188190937042,0.09097258001565933,0.01007930189371109,0.25,0.125,-0.125
vsi_question_2991,93,342,6,0.10105188190937042,0.07172636687755585,0.029325515031814575,0.25,0.375,0.125
vsi_question_2991,93,343,7,0.10105188190937042,0.08107664436101913,0.019975237548351288,0.25,0.125,-0.125
vsi_question_2991,93,344,7,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,345,7,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,346,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,347,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,348,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,349,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,350,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,351,7,0.10105188190937042,0.11358687281608582,-0.012534990906715393,0.25,0.25,0.0
vsi_question_2991,93,352,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,353,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,354,7,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,355,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,356,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,357,7,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,358,7,0.10105188190937042,0.12221923470497131,-0.02116735279560089,0.25,0.375,0.125
vsi_question_2991,93,359,7,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,360,7,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,361,7,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,362,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,363,7,0.10105188190937042,0.1247529461979866,-0.02370106428861618,0.25,0.125,-0.125
vsi_question_2991,93,364,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,365,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,366,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,367,7,0.10105188190937042,0.10105995088815689,-8.068978786468506e-06,0.25,0.125,-0.125
vsi_question_2991,93,368,7,0.10105188190937042,0.11358687281608582,-0.012534990906715393,0.25,0.25,0.0
vsi_question_2991,93,369,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,370,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,371,7,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,372,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,373,7,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,374,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,375,7,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,376,7,0.10105188190937042,0.10369893908500671,-0.0026470571756362915,0.25,0.25,0.0
vsi_question_2991,93,377,7,0.10105188190937042,0.11358687281608582,-0.012534990906715393,0.25,0.25,0.0
vsi_question_2991,93,378,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,379,7,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,380,7,0.10105188190937042,0.11892366409301758,-0.017871782183647156,0.25,0.25,0.0
vsi_question_2991,93,381,7,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,382,7,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,383,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,384,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_2991,93,385,7,0.10105188190937042,0.09058292210102081,0.01046895980834961,0.25,0.25,0.0
vsi_question_2991,93,386,7,0.10105188190937042,0.06998267769813538,0.031069204211235046,0.25,0.25,0.0
vsi_question_2991,93,387,7,0.10105188190937042,0.08083637058734894,0.020215511322021484,0.25,0.375,0.125
vsi_question_2991,93,388,7,0.10105188190937042,0.07939999550580978,0.02165188640356064,0.25,0.25,0.0
vsi_question_2991,93,389,7,0.10105188190937042,0.09040062129497528,0.010651260614395142,0.25,0.25,0.0
vsi_question_2991,93,390,7,0.10105188190937042,0.061306182295084,0.03974569961428642,0.25,0.375,0.125
vsi_question_2991,93,391,7,0.10105188190937042,0.10105188190937042,0.0,0.25,0.25,0.0
vsi_question_1071,94,0,0,0.018536899238824844,0.01942054182291031,-0.0008836425840854645,0.625,0.625,0.0
vsi_question_1071,94,1,0,0.018536899238824844,0.018536899238824844,0.0,0.625,0.625,0.0
vsi_question_1071,94,2,0,0.018536899238824844,0.02967638522386551,-0.011139485985040665,0.625,0.5,-0.125
vsi_question_1071,94,3,0,0.018536899238824844,0.01942054182291031,-0.0008836425840854645,0.625,0.625,0.0
vsi_question_1071,94,4,0,0.018536899238824844,0.0224517323076725,-0.003914833068847656,0.625,0.625,0.0
vsi_question_1071,94,5,0,0.018536899238824844,0.018536899238824844,0.0,0.625,0.625,0.0
vsi_question_1071,94,6,0,0.018536899238824844,0.018536899238824844,0.0,0.625,0.625,0.0
vsi_question_1071,94,7,0,0.018536899238824844,0.02967638522386551,-0.011139485985040665,0.625,0.5,-0.125
vsi_question_1071,94,8,0,0.018536899238824844,0.02769387513399124,-0.009156975895166397,0.625,0.5,-0.125
vsi_question_1071,94,9,0,0.018536899238824844,0.018536899238824844,0.0,0.625,0.625,0.0
vsi_question_1071,94,10,0,0.018536899238824844,0.031121574342250824,-0.01258467510342598,0.625,0.5,-0.125
vsi_question_1071,94,11,0,0.018536899238824844,0.02967638522386551,-0.011139485985040665,0.625,0.5,-0.125
vsi_question_1071,94,12,0,0.018536899238824844,0.02769387513399124,-0.009156975895166397,0.625,0.5,-0.125
vsi_question_1071,94,13,0,0.018536899238824844,0.02769387513399124,-0.009156975895166397,0.625,0.5,-0.125
vsi_question_1071,94,14,0,0.018536899238824844,0.01942054182291031,-0.0008836425840854645,0.625,0.625,0.0
vsi_question_1071,94,15,0,0.018536899238824844,0.018536899238824844,0.0,0.625,0.625,0.0
vsi_question_1071,94,16,0,0.018536899238824844,0.02967638522386551,-0.011139485985040665,0.625,0.5,-0.125
vsi_question_1071,94,17,0,0.018536899238824844,0.04075475037097931,-0.022217851132154465,0.625,0.375,-0.25
vsi_question_1071,94,18,0,0.018536899238824844,0.0224517323076725,-0.003914833068847656,0.625,0.625,0.0
vsi_question_1071,94,19,0,0.018536899238824844,0.01942054182291031,-0.0008836425840854645,0.625,0.625,0.0
vsi_question_1071,94,20,0,0.018536899238824844,0.01942054182291031,-0.0008836425840854645,0.625,0.625,0.0
vsi_question_1071,94,21,0,0.018536899238824844,0.0224517323076725,-0.003914833068847656,0.625,0.625,0.0
vsi_question_1071,94,22,0,0.018536899238824844,0.01942054182291031,-0.0008836425840854645,0.625,0.625,0.0
vsi_question_1071,94,23,0,0.018536899238824844,0.02967638522386551,-0.011139485985040665,0.625,0.5,-0.125
vsi_question_1071,94,24,0,0.018536899238824844,0.0224517323076725,-0.003914833068847656,0.625,0.625,0.0
vsi_question_1071,94,25,0,0.018536899238824844,0.02769387513399124,-0.009156975895166397,0.625,0.5,-0.125
vsi_question_1071,94,26,0,0.018536899238824844,0.02769387513399124,-0.009156975895166397,0.625,0.5,-0.125
