answer_index,answer_logprob,answer_logprob_delta,beneficial_flip,candidate_correct,candidate_kl,candidate_prediction,candidate_top1_match,dense_native_feature_bytes,feature_relative_l2,harmful_flip,inference_seconds,injection_max_abs,native_feature_state_bytes,prediction_match,reference_candidate_correct,reference_candidate_prediction,sample_id,state_compression_ratio,task,vision_seconds,vocabulary_kl
2,-0.10995149612426758,0.01081230491399765,0,1,0.0012068748474121094,2,1,22478848,0.18750369548797607,0,0.021948375273495913,0.0,2860032,1,1,2,fine_grained_action_0109,7.859649122807017,fine_grained_action,0.010008534416556358,0.0012065988266840577
0,-0.23473139107227325,-0.01838003098964691,0,1,0.006756572052836418,0,1,22478848,0.20012344419956207,0,0.021701032761484385,0.0,2860032,1,1,0,fine_grained_action_0110,7.859649122807017,fine_grained_action,0.009461035020649433,0.006756087765097618
3,-0.00013326710904948413,-1.6210440662689507e-05,0,1,1.054836502589751e-06,3,1,22478848,0.17618057131767273,0,0.02050577336922288,0.0,2860032,1,1,3,fine_grained_action_0112,7.859649122807017,fine_grained_action,0.009662946686148643,1.1416725556046003e-06
3,-2.7034223079681396,0.0024743080139160156,0,0,0.00033273763256147504,0,1,22478848,0.1955195516347885,0,0.021997438743710518,0.0,2860032,1,0,0,fine_grained_action_0113,7.859649122807017,fine_grained_action,0.013790735974907875,0.00033307107514701784
1,-7.306225776672363,-0.1500868797302246,0,0,0.0068135932087898254,3,1,22478848,0.19286133348941803,0,0.020201867911964655,0.0,2860032,1,0,3,fine_grained_action_0114,7.859649122807017,fine_grained_action,0.00903061218559742,0.0068144416436553
3,-0.9770129919052124,-0.01784813404083252,0,0,0.002582151209935546,0,1,22478848,0.19415944814682007,0,0.021766371093690395,0.0,2860032,1,0,0,fine_grained_action_0115,7.859649122807017,fine_grained_action,0.009625425096601248,0.0025820699520409107
0,-0.32593584060668945,-0.15921562910079956,0,1,0.04359399154782295,0,1,22478848,0.2138734757900238,0,0.02044309303164482,0.0,2860032,1,1,0,fine_grained_action_0116,7.859649122807017,fine_grained_action,0.01216172194108367,0.043593600392341614
0,-0.1272665113210678,0.000224381685256958,0,1,0.00011293671559542418,0,1,22478848,0.18428567051887512,0,0.020280590746551752,0.0,2860032,1,1,0,fine_grained_action_0117,7.859649122807017,fine_grained_action,0.009438919834792614,0.0001131776807596907
0,-0.7471843957901001,0.06515920162200928,0,1,0.0030800774693489075,0,1,22478848,0.19610710442066193,0,0.02171282097697258,0.0,2860032,1,1,0,fine_grained_action_0126,7.859649122807017,fine_grained_action,0.012386494316160679,0.003079871414229274
0,-0.015224207192659378,-0.003620486706495285,0,1,0.0006311000324785709,0,1,22478848,0.19241106510162354,0,0.02030529733747244,0.0,2860032,1,1,0,fine_grained_action_0127,7.859649122807017,fine_grained_action,0.01041477732360363,0.0006311998586170375
0,-5.504240036010742,0.24906206130981445,0,0,0.0001140100066550076,3,1,22478848,0.18509389460086823,0,0.020409430842846632,0.0,2860032,1,0,3,fine_grained_action_0129,7.859649122807017,fine_grained_action,0.01034606620669365,0.00011445520067354664
3,-1.0834697484970093,0.36666297912597656,0,0,0.0337294265627861,1,1,22478848,0.17543379962444305,0,0.020831836387515068,0.0,2860032,1,0,1,fine_grained_action_0130,7.859649122807017,fine_grained_action,0.011104295030236244,0.03372655063867569
2,-2.622746706008911,-0.33698487281799316,0,0,0.005972148850560188,0,1,22478848,0.1822028011083603,0,0.020447029266506433,0.0,2860032,1,0,0,fine_grained_action_0134,7.859649122807017,fine_grained_action,0.010855704080313444,0.0059722429141402245
3,-0.95717453956604,0.06381988525390625,0,0,0.0031512603163719177,1,1,22478848,0.18058782815933228,0,0.023675902280956507,0.0,2860032,1,0,1,fine_grained_action_0135,7.859649122807017,fine_grained_action,0.010211674962192774,0.0031514333095401525
2,-0.33662912249565125,-0.02984851598739624,0,1,0.0014042723923921585,2,1,22478848,0.193668931722641,0,0.025135927833616734,0.0,2860032,1,1,2,fine_grained_action_0136,7.859649122807017,fine_grained_action,0.01271972106769681,0.00140442478004843
2,-2.48146653175354,-0.6532799005508423,0,0,0.03305631875991821,0,1,22478848,0.19203612208366394,0,0.021593392826616764,0.0,2860032,1,0,0,fine_grained_action_0137,7.859649122807017,fine_grained_action,0.009292524307966232,0.03305526822805405
2,-6.521294116973877,-0.49970388412475586,0,0,0.0008863508701324463,1,1,22478848,0.19372610747814178,0,0.022060412913560867,0.0,2860032,1,0,1,fine_grained_action_0138,7.859649122807017,fine_grained_action,0.011605153791606426,0.0008872543694451451
3,-1.0565688610076904,0.019112110137939453,0,0,0.001026348676532507,0,1,22478848,0.1736157238483429,0,0.021513829939067364,0.0,2860032,1,0,0,fine_grained_action_0139,7.859649122807017,fine_grained_action,0.010984702967107296,0.0010264439042657614
2,-8.07828140258789,0.10908031463623047,0,0,0.001736821373924613,0,1,22478848,0.19456492364406586,0,0.02387572592124343,0.0,2860032,1,0,0,fine_grained_action_0141,7.859649122807017,fine_grained_action,0.009936577174812555,0.0017371996073052287
1,-0.0022864409256726503,-0.0010388598311692476,0,1,0.000287179893348366,1,1,22478848,0.18323862552642822,0,0.022844121791422367,0.0,2860032,1,1,1,fine_grained_action_0143,7.859649122807017,fine_grained_action,0.010526780970394611,0.00028741738060489297
0,-0.00030179237364791334,-0.0001177501690108329,0,1,2.708122701733373e-05,0,1,22478848,0.21609538793563843,0,0.021569436881691217,0.0,2860032,1,1,0,fine_grained_action_0145,7.859649122807017,fine_grained_action,0.009534112643450499,2.7207855964661576e-05
3,-0.0008587724878452718,-0.00012209208216518164,0,1,1.7625439795665443e-05,3,1,22478848,0.20458218455314636,0,0.022866555023938417,0.0,2860032,1,1,3,fine_grained_action_0147,7.859649122807017,fine_grained_action,0.010181200224906206,1.7710761312628165e-05
0,-0.03614470735192299,0.008427191525697708,0,1,0.0013926932588219643,0,1,22478848,0.18422359228134155,0,0.021167844999581575,0.0,2860032,1,1,0,fine_grained_action_0149,7.859649122807017,fine_grained_action,0.011187771335244179,0.0013923343503847718
1,-3.3463428020477295,-0.1370396614074707,0,0,0.0031201085075736046,0,1,22478848,0.19818787276744843,0,0.023296904750168324,0.0,2860032,1,0,0,fine_grained_action_0152,7.859649122807017,fine_grained_action,0.010728628374636173,0.003120816545560956
3,-11.375394821166992,-0.24982261657714844,0,0,3.5015909816138446e-05,1,1,22478848,0.18236634135246277,0,0.020571947563439608,0.0,2860032,1,0,1,fine_grained_action_0153,7.859649122807017,fine_grained_action,0.010428033769130707,3.5088163713226095e-05
3,-2.062929630279541,0.5394375324249268,0,0,0.0223417729139328,1,1,22478848,0.1986224204301834,0,0.022614032961428165,0.0,2860032,1,0,1,fine_grained_action_0155,7.859649122807017,fine_grained_action,0.010521468240767717,0.022342456504702568
0,-0.16181793808937073,0.02016514539718628,0,1,0.0011600963771343231,0,1,22478848,0.22879952192306519,0,0.02093702694401145,0.0,2860032,1,1,0,fine_grained_action_0156,7.859649122807017,fine_grained_action,0.009418477769941092,0.001160066807642579
1,-3.3233706951141357,0.3312680721282959,0,0,0.005044136196374893,2,1,22478848,0.1892990618944168,0,0.020530313719063997,0.0,2860032,1,0,2,fine_grained_action_0157,7.859649122807017,fine_grained_action,0.009384378790855408,0.005043832119554281
2,-5.411139488220215,0.7354211807250977,0,0,0.00577720208093524,0,1,22478848,0.17953695356845856,0,0.020227373111993074,0.0,2860032,1,0,0,fine_grained_action_0158,7.859649122807017,fine_grained_action,0.01203789608553052,0.005778067745268345
2,-0.7054929733276367,0.06019943952560425,0,0,0.0027798525989055634,1,1,22478848,0.21470274031162262,0,0.02107569109648466,0.0,2860032,1,0,1,fine_grained_action_0163,7.859649122807017,fine_grained_action,0.009152523707598448,0.00278006074950099
3,-4.153479099273682,-0.7194645404815674,0,0,0.013771535828709602,1,1,22478848,0.20731258392333984,0,0.020436943974345922,0.0,2860032,1,0,1,fine_grained_action_0164,7.859649122807017,fine_grained_action,0.01050851121544838,0.013770860619843006
2,-1.4024525880813599,0.06753551959991455,0,0,0.006272928789258003,1,1,22478848,0.2073080688714981,0,0.020702986046671867,0.0,2860032,1,0,1,fine_grained_action_0165,7.859649122807017,fine_grained_action,0.011101861018687487,0.006271879188716412
0,-0.9328148365020752,-0.1185539960861206,0,1,0.01897726207971573,0,1,22478848,0.2015969455242157,0,0.02081909729167819,0.0,2860032,1,1,0,fine_grained_action_0169,7.859649122807017,fine_grained_action,0.009908932261168957,0.018975481390953064
3,-1.1150968074798584,0.036533474922180176,0,0,0.012311156839132309,0,0,22478848,0.19558778405189514,0,0.02374787302687764,0.0,2860032,0,0,2,fine_grained_action_0171,7.859649122807017,fine_grained_action,0.009342067409306765,0.01230944786220789
3,-1.9342803955078125,0.2509019374847412,0,0,0.03294616937637329,2,1,22478848,0.18324173986911774,0,0.021778856869786978,0.0,2860032,1,0,2,fine_grained_action_0173,7.859649122807017,fine_grained_action,0.012148632667958736,0.03294326364994049
2,-0.0113278329372406,-0.0020734164863824844,0,1,0.0003043545875698328,2,1,22478848,0.18803539872169495,0,0.020676853135228157,0.0,2860032,1,1,2,fine_grained_action_0174,7.859649122807017,fine_grained_action,0.009623180143535137,0.00030449192854575813
0,-1.1198291778564453,-0.1375269889831543,0,0,0.006192476954311132,1,1,22478848,0.18079282343387604,0,0.020478277932852507,0.0,2860032,1,0,1,fine_grained_action_0175,7.859649122807017,fine_grained_action,0.010733747854828835,0.0061919670552015305
3,-2.5137991905212402,0.0,0,0,0.0,1,1,22478848,0.20587417483329773,0,0.020919728092849255,0.0,2860032,1,0,1,fine_grained_action_0176,7.859649122807017,fine_grained_action,0.011236598249524832,8.740437351661967e-08
2,-3.471177816390991,0.0074040889739990234,0,0,0.0004804474301636219,1,1,22478848,0.17673678696155548,0,0.02118112286552787,0.0,2860032,1,0,1,fine_grained_action_0178,7.859649122807017,fine_grained_action,0.010696895886212587,0.0004807245568372309
3,-4.673299312591553,-0.1067209243774414,0,0,0.0032765716314315796,0,1,22478848,0.18552246689796448,0,0.020408075768500566,0.0,2860032,1,0,0,fine_grained_action_0179,7.859649122807017,fine_grained_action,0.009471722412854433,0.0032774147111922503
2,-1.7107774019241333,-0.2966703176498413,0,0,0.012219637632369995,0,1,22478848,0.18924525380134583,0,0.019990248139947653,0.0,2860032,1,0,0,fine_grained_action_0181,7.859649122807017,fine_grained_action,0.009983840864151716,0.012219038791954517
1,-4.766331195831299,-0.2490077018737793,0,0,0.0005642403848469257,0,1,22478848,0.1942942887544632,0,0.020844945218414068,0.0,2860032,1,0,0,fine_grained_action_0183,7.859649122807017,fine_grained_action,0.010462900158017874,0.0005643224576488137
0,-8.207721710205078,0.02744293212890625,0,0,0.013811631128191948,2,1,22478848,0.1835719496011734,0,0.02063340088352561,0.0,2860032,1,0,2,fine_grained_action_0184,7.859649122807017,fine_grained_action,0.012236061971634626,0.013810665346682072
3,-0.6673645377159119,-0.03315699100494385,0,1,0.00377755519002676,3,1,22478848,0.20476074516773224,0,0.021031368989497423,0.0,2860032,1,1,3,fine_grained_action_0185,7.859649122807017,fine_grained_action,0.009181385859847069,0.003777005011215806
3,-0.0007962394156493247,9.886006591841578e-05,0,1,1.5946454368531704e-05,3,1,22478848,0.20143045485019684,0,0.021856078878045082,0.0,2860032,1,1,3,fine_grained_action_0187,7.859649122807017,fine_grained_action,0.01003901194781065,1.610321123735048e-05
2,-0.13105104863643646,-0.021813318133354187,0,1,0.0025005280040204525,2,1,22478848,0.19117911159992218,0,0.0202152649872005,0.0,2860032,1,1,2,fine_grained_action_0189,7.859649122807017,fine_grained_action,0.009531281888484955,0.0025003987830132246
1,-0.03115721605718136,-0.002788117155432701,0,1,0.00021515580010600388,1,1,22478848,0.2422298789024353,0,0.02031262731179595,0.0,2860032,1,1,1,fine_grained_action_0190,7.859649122807017,fine_grained_action,0.009227955248206854,0.00021519290748983622
3,-3.1090502738952637,0.24733233451843262,0,0,0.0017452342435717583,2,1,22478848,0.20179444551467896,0,0.021384712774306536,0.0,2860032,1,0,2,fine_grained_action_0192,7.859649122807017,fine_grained_action,0.010059644002467394,0.0017450194573029876
2,-9.70406436920166,0.2259693145751953,0,0,0.00398256815969944,3,1,22478848,0.18448221683502197,0,0.020498173777014017,0.0,2860032,1,0,3,fine_grained_action_0193,7.859649122807017,fine_grained_action,0.009381261188536882,0.003982932772487402
1,-6.006514072418213,-0.42174243927001953,0,0,0.006505507975816727,3,1,22478848,0.18939289450645447,0,0.022097899112850428,0.0,2860032,1,0,3,fine_grained_action_0194,7.859649122807017,fine_grained_action,0.009067510720342398,0.006505812983959913
3,-0.77037113904953,0.06035780906677246,0,1,0.0058409059420228004,3,1,22478848,0.1891470104455948,0,0.020274912007153034,0.0,2860032,1,1,3,fine_grained_action_0195,7.859649122807017,fine_grained_action,0.011771121062338352,0.005840490106493235
3,-0.10760626941919327,0.02071959525346756,0,1,0.002456795424222946,3,1,22478848,0.16550709307193756,0,0.0203095693141222,0.0,2860032,1,1,3,fine_grained_action_0196,7.859649122807017,fine_grained_action,0.00939214089885354,0.0024566571228206158
3,-2.282987117767334,0.08887338638305664,0,0,0.05306378751993179,1,1,22478848,0.2345070242881775,0,0.02158666728064418,0.0,2860032,1,0,1,fine_grained_action_0197,7.859649122807017,fine_grained_action,0.01077191811054945,0.05305446684360504
2,-0.023617500439286232,4.36585396528244e-05,0,1,2.741748176049441e-06,2,1,22478848,0.19436290860176086,0,0.020679121371358633,0.0,2860032,1,1,2,unexpected_action_0002,7.859649122807017,unexpected_action,0.011459925677627325,2.6961229195876513e-06
2,-0.00047922570956870914,3.967690281569958e-05,0,1,5.190166120883077e-06,2,1,22478848,0.22487467527389526,0,0.02035769121721387,0.0,2860032,1,1,2,unexpected_action_0003,7.859649122807017,unexpected_action,0.009230192750692368,4.970182544639101e-06
2,-0.002457219874486327,0.0001613569911569357,0,1,1.8465667380951345e-05,2,1,22478848,0.19132931530475616,0,0.021630694158375263,0.0,2860032,1,1,2,unexpected_action_0004,7.859649122807017,unexpected_action,0.010518115945160389,1.8544245904195122e-05
2,-0.33037132024765015,-0.12740135192871094,0,1,0.028588153421878815,2,1,22478848,0.2026321291923523,0,0.020656459964811802,0.0,2860032,1,1,2,unexpected_action_0005,7.859649122807017,unexpected_action,0.010073768440634012,0.02858738787472248
0,-0.07192052900791168,0.0005629509687423706,0,1,7.303801248781383e-05,0,1,22478848,0.18208979070186615,0,0.024782774969935417,0.0,2860032,1,1,0,unexpected_action_0006,7.859649122807017,unexpected_action,0.009279461111873388,7.302557060029358e-05
0,-0.9212285876274109,-0.07335954904556274,0,0,0.001900404691696167,2,1,22478848,0.21110941469669342,0,0.021386314649134874,0.0,2860032,1,0,2,unexpected_action_0007,7.859649122807017,unexpected_action,0.011848407797515392,0.001900303061120212
0,-0.1117410957813263,-0.016757041215896606,0,1,0.0018832576461136341,0,1,22478848,0.20716828107833862,0,0.02148531610146165,0.0,2860032,1,1,0,unexpected_action_0009,7.859649122807017,unexpected_action,0.010626853909343481,0.0018830072367563844
3,-0.28434064984321594,-0.05629996955394745,0,1,0.00532294437289238,3,1,22478848,0.21336285769939423,0,0.020593038760125637,0.0,2860032,1,1,3,unexpected_action_0010,7.859649122807017,unexpected_action,0.009834649041295052,0.005322759039700031
3,-0.013843003660440445,-0.004804281517863274,0,1,0.0010304925963282585,3,1,22478848,0.2124892622232437,0,0.02134598884731531,0.0,2860032,1,1,3,unexpected_action_0012,7.859649122807017,unexpected_action,0.009988860227167606,0.0010312694357708097
3,-0.2020760476589203,-0.009992718696594238,0,1,0.0011679921299219131,3,1,22478848,0.17861054837703705,0,0.02030547009781003,0.0,2860032,1,1,3,unexpected_action_0013,7.859649122807017,unexpected_action,0.016617995221167803,0.0011678654700517654
1,-0.6897131204605103,0.3678988218307495,1,1,0.04907184839248657,1,0,22478848,0.20168475806713104,0,0.020502160768955946,0.0,2860032,0,0,2,unexpected_action_0014,7.859649122807017,unexpected_action,0.009900521021336317,0.04906948283314705
0,-0.9551901817321777,0.06580424308776855,0,0,0.002707734704017639,2,1,22478848,0.19694805145263672,0,0.02104460122063756,0.0,2860032,1,0,2,unexpected_action_0016,7.859649122807017,unexpected_action,0.01017067488282919,0.0027079260908067226
1,-0.04525209218263626,0.012487940490245819,0,1,0.0015382315032184124,1,1,22478848,0.18064691126346588,0,0.020771123003214598,0.0,2860032,1,1,1,unexpected_action_0018,7.859649122807017,unexpected_action,0.009675721172243357,0.0015388065949082375
0,-0.133684441447258,-0.012275546789169312,0,1,0.0024818480014801025,0,1,22478848,0.21228855848312378,0,0.02052332181483507,0.0,2860032,1,1,0,unexpected_action_0023,7.859649122807017,unexpected_action,0.010791995096951723,0.002481670817360282
1,-0.23955731093883514,-0.02684442698955536,0,1,0.0014884546399116516,1,1,22478848,0.205631822347641,0,0.02125389175489545,0.0,2860032,1,1,1,unexpected_action_0024,7.859649122807017,unexpected_action,0.0105159399099648,0.0014899186789989471
2,-0.06342047452926636,-0.01888289675116539,0,1,0.0031014252454042435,2,1,22478848,0.1761733442544937,0,0.020634989254176617,0.0,2860032,1,1,2,unexpected_action_0025,7.859649122807017,unexpected_action,0.014191432390362024,0.0031019793823361397
2,-0.48142534494400024,0.23006343841552734,0,1,0.04514988511800766,2,1,22478848,0.19968336820602417,0,0.022043779026716948,0.0,2860032,1,1,2,unexpected_action_0026,7.859649122807017,unexpected_action,0.010415608063340187,0.045144837349653244
3,-0.35679763555526733,-0.033452361822128296,0,1,0.0026194583624601364,3,1,22478848,0.21016010642051697,0,0.021113744005560875,0.0,2860032,1,1,3,unexpected_action_0027,7.859649122807017,unexpected_action,0.015005139168351889,0.002619539387524128
1,-0.9315851330757141,-0.1729716658592224,0,1,0.020252294838428497,1,1,22478848,0.17172564566135406,0,0.02076777396723628,0.0,2860032,1,1,1,unexpected_action_0028,7.859649122807017,unexpected_action,0.009853298775851727,0.020250480622053146
2,-0.7371388077735901,-0.10663264989852905,0,1,0.006537247449159622,2,1,22478848,0.19968336820602417,0,0.020386110991239548,0.0,2860032,1,1,2,unexpected_action_0034,7.859649122807017,unexpected_action,0.010574309155344963,0.006536534521728754
1,-0.14074775576591492,0.010896250605583191,0,1,0.0006322265835478902,1,1,22478848,0.19316387176513672,0,0.021014119032770395,0.0,2860032,1,1,1,unexpected_action_0035,7.859649122807017,unexpected_action,0.009552383795380592,0.0006323167472146451
3,-0.4657326340675354,0.1387425661087036,0,1,0.017538443207740784,3,1,22478848,0.17172564566135406,0,0.02062804624438286,0.0,2860032,1,1,3,unexpected_action_0038,7.859649122807017,unexpected_action,0.01317568076774478,0.017537623643875122
2,-0.03908667340874672,0.013597629964351654,0,1,0.002662050537765026,2,1,22478848,0.18054719269275665,0,0.021204793825745583,0.0,2860032,1,1,2,unexpected_action_0039,7.859649122807017,unexpected_action,0.010094593279063702,0.002662667306140065
2,-0.00022837892174720764,0.00026371516287326813,0,1,0.00011779964552260935,2,1,22478848,0.1940227746963501,0,0.02106426516547799,0.0,2860032,1,1,2,unexpected_action_0042,7.859649122807017,unexpected_action,0.009406006895005703,0.00011803474626503885
2,-2.9802276912960224e-06,2.3841789698053617e-07,0,1,-2.4104934936985956e-08,2,1,22478848,0.18774327635765076,0,0.020411232952028513,0.0,2860032,1,1,2,unexpected_action_0043,7.859649122807017,unexpected_action,0.012248786631971598,1.0641532810495846e-07
2,-0.0018450870411470532,0.0008768063271418214,0,1,0.00018865775200538337,2,1,22478848,0.1965125948190689,0,0.020317657850682735,0.0,2860032,1,1,2,unexpected_action_0045,7.859649122807017,unexpected_action,0.013804835267364979,0.00018907475168816745
1,-0.0033414503559470177,0.00039354548789560795,0,1,2.5123248633462936e-05,1,1,22478848,0.18647459149360657,0,0.021054573357105255,0.0,2860032,1,1,1,unexpected_action_0048,7.859649122807017,unexpected_action,0.010507314931601286,2.4794304408715107e-05
1,-0.0006378046819008887,0.00035745505010709167,0,1,9.079023584490642e-05,1,1,22478848,0.20816577970981598,0,0.020615608897060156,0.0,2860032,1,1,1,unexpected_action_0049,7.859649122807017,unexpected_action,0.009544861037284136,9.077970025828108e-05
3,-0.00014876213390380144,8.211960084736347e-05,0,1,1.9908216927433386e-05,3,1,22478848,0.18170368671417236,0,0.025561376940459013,0.0,2860032,1,1,3,unexpected_action_0051,7.859649122807017,unexpected_action,0.015117648057639599,1.9987566702184267e-05
2,-1.0424158573150635,0.0026450157165527344,0,0,0.0001651155762374401,1,1,22478848,0.19165055453777313,0,0.021222712006419897,0.0,2860032,1,0,1,unexpected_action_0054,7.859649122807017,unexpected_action,0.010499448049813509,0.000165123215992935
0,-0.0023593467194586992,0.000668986001983285,0,1,8.696140139363706e-05,0,1,22478848,0.1969514936208725,0,0.02063613571226597,0.0,2860032,1,1,0,unexpected_action_0056,7.859649122807017,unexpected_action,0.009607359766960144,8.695985161466524e-05
1,-0.003395745763555169,-0.0014096659142524004,0,1,0.0003633397282101214,1,1,22478848,0.18317624926567078,0,0.020436539314687252,0.0,2860032,1,1,1,unexpected_action_0059,7.859649122807017,unexpected_action,0.009746737778186798,0.000363673985702917
3,-2.276871418871451e-05,-1.668891854933463e-06,0,1,4.301875833334634e-08,3,1,22478848,0.20091326534748077,0,0.021503570955246687,0.0,2860032,1,1,3,unexpected_action_0062,7.859649122807017,unexpected_action,0.010087856091558933,4.0545174329054134e-08
1,-2.5623435974121094,0.44904661178588867,0,0,0.008436901494860649,3,1,22478848,0.20168475806713104,0,0.02056988002732396,0.0,2860032,1,0,3,unexpected_action_0066,7.859649122807017,unexpected_action,0.01042956579476595,0.008436614647507668
3,-0.051750749349594116,-0.0005168765783309937,0,1,3.1544361263513565e-05,3,1,22478848,0.17932666838169098,0,0.019947236869484186,0.0,2860032,1,1,3,unexpected_action_0067,7.859649122807017,unexpected_action,0.009033380076289177,3.158360777888447e-05
2,-0.44180187582969666,-0.08215045928955078,0,1,0.00677897036075592,2,1,22478848,0.18072310090065002,0,0.021928995847702026,0.0,2860032,1,1,2,unexpected_action_0068,7.859649122807017,unexpected_action,0.009231060277670622,0.006778687238693237
3,-0.000742279109545052,0.0003068081568926573,0,1,6.889546057209373e-05,3,1,22478848,0.1960764080286026,0,0.02065183501690626,0.0,2860032,1,1,3,unexpected_action_0069,7.859649122807017,unexpected_action,0.011467257980257273,6.936186400707811e-05
2,-2.996466875076294,-0.22748756408691406,0,0,0.002090049907565117,0,1,22478848,0.17815563082695007,0,0.021340522915124893,0.0,2860032,1,0,0,unexpected_action_0074,7.859649122807017,unexpected_action,0.01056189276278019,0.0020900119561702013
2,-0.02684522606432438,0.000263286754488945,0,1,6.64511026116088e-05,2,1,22478848,0.1781776398420334,0,0.02235480910167098,0.0,2860032,1,1,2,unexpected_action_0077,7.859649122807017,unexpected_action,0.010128790978342295,6.667971319984645e-05
3,-0.05301108583807945,-0.012156859040260315,0,1,0.0015194341540336609,3,1,22478848,0.17894388735294342,0,0.02065233839675784,0.0,2860032,1,1,3,unexpected_action_0078,7.859649122807017,unexpected_action,0.009516896214336157,0.0015194517327472568
0,-0.00047350639943033457,4.885147791355848e-05,0,1,5.628438884741627e-06,0,1,22478848,0.1811055839061737,0,0.01975125726312399,0.0,2860032,1,1,0,unexpected_action_0079,7.859649122807017,unexpected_action,0.009165048133581877,5.7327542890561745e-06
1,-0.09109007567167282,0.018861420452594757,0,1,0.0027780216187238693,1,1,22478848,0.1795981526374817,0,0.020954689010977745,0.0,2860032,1,1,1,unexpected_action_0082,7.859649122807017,unexpected_action,0.010968804825097322,0.0027779487427324057
3,-0.8670253753662109,0.0,0,1,0.0,3,1,22478848,0.1933455765247345,0,0.02608068333938718,0.0,2860032,1,1,3,unexpected_action_0086,7.859649122807017,unexpected_action,0.009729424957185984,3.83343746079845e-07
1,-0.004189761821180582,-0.000829420518130064,0,1,9.703024988994002e-05,1,1,22478848,0.177218958735466,0,0.020140546839684248,0.0,2860032,1,1,1,unexpected_action_0090,7.859649122807017,unexpected_action,0.011199293658137321,9.676027548266575e-05
2,-0.009642336517572403,-0.002619875594973564,0,1,0.0004305040929466486,2,1,22478848,0.17666217684745789,0,0.027360592037439346,0.0,2860032,1,1,2,unexpected_action_0092,7.859649122807017,unexpected_action,0.010278705973178148,0.00043072650441899896
2,-0.0016642066184431314,0.0007986023556441069,0,1,0.00018124838243238628,2,1,22478848,0.18095102906227112,0,0.02066885633394122,0.0,2860032,1,1,2,unexpected_action_0094,7.859649122807017,unexpected_action,0.009607004933059216,0.00018172372074332088
0,-0.04985278844833374,-0.02292296476662159,0,1,0.006257073953747749,0,1,22478848,0.1800146847963333,0,0.0202504750341177,0.0,2860032,1,1,0,unexpected_action_0095,7.859649122807017,unexpected_action,0.009203992784023285,0.006258118897676468
1,-0.0014666287461295724,-0.00027917511761188507,0,1,3.036052657989785e-05,1,1,22478848,0.17892882227897644,0,0.02135857893154025,0.0,2860032,1,1,1,unexpected_action_0097,7.859649122807017,unexpected_action,0.010510507971048355,3.02559019473847e-05
3,-0.2157568335533142,-0.01029929518699646,0,1,0.0008285492658615112,3,1,22478848,0.1823122650384903,0,0.020613502245396376,0.0,2860032,1,1,3,unexpected_action_0098,7.859649122807017,unexpected_action,0.018315801862627268,0.0008291106787510216
0,-0.02964094467461109,0.007681472226977348,0,1,0.0009429336059838533,0,1,22478848,0.17844650149345398,0,0.02045443095266819,0.0,2860032,1,1,0,unexpected_action_0099,7.859649122807017,unexpected_action,0.01261974312365055,0.0009432973456569016
1,-0.0003455280384514481,9.068282088264823e-05,0,1,1.133349633164471e-05,1,1,22478848,0.17844650149345398,0,0.023718981072306633,0.0,2860032,1,1,1,unexpected_action_0101,7.859649122807017,unexpected_action,0.011139368172734976,1.1282629202469252e-05
2,-0.2507493197917938,-0.026295900344848633,0,1,0.004044696688652039,2,1,22478848,0.18672318756580353,0,0.020592044107615948,0.0,2860032,1,1,2,unexpected_action_0103,7.859649122807017,unexpected_action,0.010679285041987896,0.004044702276587486
1,-0.0027492367662489414,0.0,0,1,0.0,1,1,22478848,0.17892882227897644,0,0.01943063922226429,0.0,2860032,1,1,1,unexpected_action_0105,7.859649122807017,unexpected_action,0.009330897592008114,-2.0069951034429323e-08
2,-3.1240129470825195,0.018030166625976562,0,0,0.002024523913860321,1,1,22478848,0.1823122650384903,0,0.02551135513931513,0.0,2860032,1,0,1,unexpected_action_0106,7.859649122807017,unexpected_action,0.00950177013874054,0.0020250524394214153
3,-0.041987545788288116,0.024027161300182343,0,1,0.0057547371834516525,3,1,22478848,0.1879991590976715,0,0.020638098008930683,0.0,2860032,1,1,3,unexpected_action_0108,7.859649122807017,unexpected_action,0.009623846970498562,0.0057589104399085045
1,-0.07452580332756042,0.000950351357460022,0,1,0.00012321473332121968,1,1,22478848,0.17963986098766327,0,0.02015813998878002,0.0,2860032,1,1,1,unexpected_action_0109,7.859649122807017,unexpected_action,0.0101798209361732,0.00012344509013928473
0,-0.024981558322906494,0.015245012938976288,0,1,0.003913192078471184,0,1,22478848,0.1799083650112152,0,0.020964141003787518,0.0,2860032,1,1,0,unexpected_action_0111,7.859649122807017,unexpected_action,0.009380291681736708,0.0039133233949542046
1,-0.22729551792144775,0.05592140555381775,0,1,0.005533494055271149,1,1,22478848,0.18555673956871033,0,0.020690897945314646,0.0,2860032,1,1,1,unexpected_action_0112,7.859649122807017,unexpected_action,0.009598818141967058,0.005533873103559017
3,-0.0009135602158494294,0.0,0,1,0.0,3,1,22478848,0.18950755894184113,0,0.021234985906630754,0.0,2860032,1,1,3,unexpected_action_0113,7.859649122807017,unexpected_action,0.010391183663159609,-7.451748729181418e-08
2,-0.00015817821258679032,-3.42082348652184e-05,0,1,4.149036612943746e-06,2,1,22478848,0.18446089327335358,0,0.030975150875747204,0.0,2860032,1,1,2,unexpected_action_0115,7.859649122807017,unexpected_action,0.009340096730738878,4.000824901595479e-06
